ts,voltage,temp
2025-02-06 16:55:56,1.1523,32.57
2025-02-06 16:55:58,1.1621,32.32
2025-02-06 16:56:00,1.1621,32.57
2025-02-06 16:56:02,1.1621,32.57
2025-02-06 16:56:04,1.1572,32.32
2025-02-06 16:56:06,1.1621,32.57
2025-02-06 16:56:08,1.1621,31.82
2025-02-06 16:56:10,1.1621,32.32
2025-02-06 16:56:12,1.1621,32.57
2025-02-06 16:56:14,1.1572,32.57
2025-02-06 16:56:16,1.1572,32.07
2025-02-06 16:56:18,1.167,32.57
2025-02-06 16:56:20,1.1621,32.07
2025-02-06 16:56:22,1.1572,32.57
2025-02-06 16:56:24,1.1572,32.57
2025-02-06 16:56:26,1.1621,32.07
2025-02-06 16:56:28,1.1621,32.57
2025-02-06 16:56:30,1.167,31.82
2025-02-06 16:56:32,1.167,32.32
2025-02-06 16:56:34,1.1572,31.82
2025-02-06 16:56:36,1.1621,32.32
2025-02-06 16:56:38,1.1621,32.32
2025-02-06 16:56:40,1.1621,32.32
2025-02-06 16:56:42,1.1621,32.57
2025-02-06 16:56:44,1.1621,32.07
2025-02-06 16:56:46,1.1621,32.32
2025-02-06 16:56:48,1.1621,32.82
2025-02-06 16:56:50,1.1621,32.57
2025-02-06 16:56:52,1.167,32.57
2025-02-06 16:56:54,1.167,32.32
2025-02-06 16:56:56,1.1572,32.07
2025-02-06 16:56:58,1.167,32.57
2025-02-06 16:57:00,1.1572,32.32
2025-02-06 16:57:02,1.1621,32.57
2025-02-06 16:57:04,1.1572,32.57
2025-02-06 16:57:06,1.1621,32.32
2025-02-06 16:57:08,1.1621,32.32
2025-02-06 16:57:10,1.1621,32.32
2025-02-06 16:57:12,1.1621,32.57
2025-02-06 16:57:14,1.1621,32.57
2025-02-06 16:57:16,1.1621,32.32
2025-02-06 16:57:18,1.167,32.32
2025-02-06 16:57:20,1.1719,32.32
2025-02-06 16:57:22,1.167,32.32
2025-02-06 16:57:24,1.1572,32.57
2025-02-06 16:57:26,1.1572,32.32
2025-02-06 16:57:28,1.167,32.32
2025-02-06 16:57:30,1.1621,32.57
2025-02-06 16:57:32,1.1621,32.57
2025-02-06 16:57:34,1.1572,32.32
2025-02-06 16:57:36,1.1621,32.57
2025-02-06 16:57:38,1.167,32.32
2025-02-06 16:57:40,1.1572,32.57
2025-02-06 16:57:42,1.1621,32.32
2025-02-06 16:57:44,1.1719,32.57
2025-02-06 16:57:46,1.167,32.57
2025-02-06 16:57:48,1.1621,32.57
2025-02-06 16:57:50,1.1572,32.57
2025-02-06 16:57:52,1.1621,32.32
2025-02-06 16:57:54,1.1621,32.57
2025-02-06 16:57:56,1.1572,32.57
2025-02-06 16:57:58,1.1572,32.57
2025-02-06 16:58:00,1.1572,32.57
2025-02-06 16:58:02,1.1621,32.57
2025-02-06 16:58:04,1.1621,32.57
2025-02-06 16:58:06,1.1621,32.07
2025-02-06 16:58:08,1.1621,32.32
2025-02-06 16:58:10,1.1621,32.32
2025-02-06 16:58:12,1.1621,32.57
2025-02-06 16:58:14,1.1621,32.57
2025-02-06 16:58:16,1.1621,32.32
2025-02-06 16:58:18,1.167,32.32
2025-02-06 16:58:20,1.1621,32.32
2025-02-06 16:58:22,1.1572,32.57
2025-02-06 16:58:24,1.1572,32.32
2025-02-06 16:58:26,1.1572,32.07
2025-02-06 16:58:28,1.1621,32.32
2025-02-06 16:58:30,1.167,32.57
2025-02-06 16:58:32,1.1621,32.57
2025-02-06 16:58:34,1.167,32.32
