ts,voltage,temp
2025-02-05 09:36:12,1.3867,26.06
2025-02-05 09:36:13,1.3916,25.56
2025-02-05 09:36:14,1.3672,25.56
2025-02-05 09:36:15,1.3086,25.81
2025-02-05 09:36:16,1.377,26.06
2025-02-05 09:36:17,1.3525,25.81
2025-02-05 09:36:18,1.3965,26.06
2025-02-05 09:36:19,1.4014,26.06
2025-02-05 09:36:20,1.4014,26.31
2025-02-05 09:36:21,1.416,26.06
2025-02-05 09:36:22,1.4404,26.06
2025-02-05 09:36:23,1.3965,26.31
2025-02-05 09:36:24,1.4307,26.06
2025-02-05 09:36:25,1.4697,25.81
2025-02-05 09:36:26,1.4453,25.81
2025-02-05 09:36:27,1.416,25.81
2025-02-05 09:36:28,1.416,26.56
2025-02-05 09:36:29,1.4307,26.81
2025-02-05 09:36:30,1.4404,25.56
2025-02-05 09:36:31,1.4062,25.81
2025-02-05 09:36:32,1.4014,25.81
2025-02-05 09:36:33,1.4209,25.06
2025-02-05 09:36:34,1.3867,25.31
2025-02-05 09:36:35,1.4941,25.81
2025-02-05 09:36:36,1.4258,25.06
2025-02-05 09:36:37,1.3623,25.56
2025-02-05 09:36:38,1.4307,25.31
2025-02-05 09:36:39,1.4062,23.56
2025-02-05 09:36:40,1.4062,24.81
2025-02-05 09:36:41,1.3818,25.81
2025-02-05 09:36:42,1.3672,25.56
2025-02-05 09:36:43,1.3574,27.06
2025-02-05 09:36:44,1.3525,26.31
2025-02-05 09:36:45,1.3867,25.56
2025-02-05 09:36:46,1.377,25.81
2025-02-05 09:36:47,1.3916,25.06
2025-02-05 09:36:48,1.3965,26.06
2025-02-05 09:36:49,1.4307,25.81
2025-02-05 09:36:50,1.3818,25.81
2025-02-05 09:36:51,1.3672,25.81
2025-02-05 09:36:52,1.4014,26.06
2025-02-05 09:36:53,1.4697,26.31
2025-02-05 09:36:54,1.4551,25.56
2025-02-05 09:36:55,1.4648,25.56
2025-02-05 09:36:56,1.4844,26.31
2025-02-05 09:36:57,1.4893,25.81
2025-02-05 09:36:58,1.4893,25.81
2025-02-05 09:36:59,1.4844,25.56
2025-02-05 09:37:00,1.4746,26.81
2025-02-05 09:37:01,1.3965,25.56
2025-02-05 09:37:02,1.4648,27.31
2025-02-05 09:37:03,1.4746,25.81
2025-02-05 09:37:04,1.4502,25.56
2025-02-05 09:37:05,1.4014,25.56
2025-02-05 09:37:06,1.3672,25.56
2025-02-05 09:37:07,1.3818,25.56
2025-02-05 09:37:08,1.377,25.56
2025-02-05 09:37:09,1.3672,25.31
2025-02-05 09:37:10,1.3867,25.56
2025-02-05 09:37:11,1.4307,25.81
2025-02-05 09:37:12,1.4551,25.31
2025-02-05 09:37:13,1.4355,25.56
2025-02-05 09:37:14,1.4258,25.81
2025-02-05 09:37:15,1.46,26.56
2025-02-05 09:37:16,1.4893,26.06
2025-02-05 09:37:17,1.4746,26.06
2025-02-05 09:37:18,1.4551,26.06
2025-02-05 09:37:19,1.4404,26.06
2025-02-05 09:37:20,1.4453,25.56
2025-02-05 09:37:21,1.4795,25.81
2025-02-05 09:37:22,1.4746,25.81
2025-02-05 09:37:23,1.4697,25.81
2025-02-05 09:37:24,1.4697,25.56
2025-02-05 09:37:25,1.4746,22.81
2025-02-05 09:37:26,1.4893,26.06
2025-02-05 09:37:27,1.4893,25.81
2025-02-05 09:37:28,1.4746,26.06
2025-02-05 09:37:29,1.4893,25.31
2025-02-05 09:37:30,1.46,25.31
2025-02-05 09:37:31,1.4648,25.81
2025-02-05 09:37:32,1.4551,25.81
2025-02-05 09:37:33,1.4746,25.06
2025-02-05 09:37:34,1.46,26.06
2025-02-05 09:37:35,1.4502,26.31
2025-02-05 09:37:36,1.4648,26.06
2025-02-05 09:37:37,1.4844,25.81
2025-02-05 09:37:38,1.4014,25.56
2025-02-05 09:37:39,1.4307,25.56
2025-02-05 09:37:40,1.4258,25.56
2025-02-05 09:37:41,1.4355,25.56
2025-02-05 09:37:42,1.46,25.81
2025-02-05 09:37:43,1.4453,26.56
2025-02-05 09:37:44,1.4648,25.56
2025-02-05 09:37:45,1.416,25.56
2025-02-05 09:37:46,1.4209,25.56
2025-02-05 09:37:47,1.4551,25.56
2025-02-05 09:37:48,1.4404,25.81
2025-02-05 09:37:49,1.4307,24.56
2025-02-05 09:37:50,1.4453,25.56
2025-02-05 09:37:51,1.4355,25.31
2025-02-05 09:37:52,1.4307,24.56
2025-02-05 09:37:53,1.4209,26.06
2025-02-05 09:37:54,1.4648,26.06
2025-02-05 09:37:55,1.4648,25.56
2025-02-05 09:37:56,1.46,25.56
2025-02-05 09:37:57,1.4648,22.31
2025-02-05 09:37:58,1.4453,25.56
2025-02-05 09:37:59,1.4307,25.31
2025-02-05 09:38:00,1.416,25.56
2025-02-05 09:38:01,1.3867,25.31
2025-02-05 09:38:02,1.4014,25.31
2025-02-05 09:38:03,1.377,25.81
2025-02-05 09:38:04,1.4307,25.06
2025-02-05 09:38:05,1.4453,25.81
2025-02-05 09:38:06,1.4453,25.31
2025-02-05 09:38:07,1.4551,25.56
2025-02-05 09:38:08,1.4648,25.56
2025-02-05 09:38:09,1.4355,25.31
2025-02-05 09:38:10,1.3916,26.06
2025-02-05 09:38:11,1.4209,25.31
2025-02-05 09:38:12,1.4355,25.56
2025-02-05 09:38:13,1.4453,26.31
2025-02-05 09:38:14,1.46,25.56
2025-02-05 09:38:15,1.4648,25.56
2025-02-05 09:38:16,1.4893,25.56
2025-02-05 09:38:17,1.4697,25.56
2025-02-05 09:38:18,1.4209,25.31
2025-02-05 09:38:19,1.3965,25.31
2025-02-05 09:38:20,1.3672,25.31
2025-02-05 09:38:21,1.3574,25.31
2025-02-05 09:38:22,1.3525,25.31
2025-02-05 09:38:23,1.4404,25.56
2025-02-05 09:38:24,1.4453,25.81
2025-02-05 09:38:25,1.46,25.56
2025-02-05 09:38:26,1.4502,25.81
2025-02-05 09:38:27,1.4795,25.31
2025-02-05 09:38:28,1.4893,25.81
2025-02-05 09:38:29,1.4551,25.56
2025-02-05 09:38:30,1.4258,25.31
2025-02-05 09:38:31,1.4014,25.56
2025-02-05 09:38:32,1.3721,25.31
2025-02-05 09:38:33,1.333,26.06
2025-02-05 09:38:34,1.3428,25.81
2025-02-05 09:38:35,1.3037,25.31
2025-02-05 09:38:36,1.2744,25.56
2025-02-05 09:38:37,1.3379,25.56
2025-02-05 09:38:38,1.3379,25.56
2025-02-05 09:38:39,1.3232,25.81
2025-02-05 09:38:40,1.3232,25.56
2025-02-05 09:38:41,1.3965,25.56
2025-02-05 09:38:42,1.4404,25.06
2025-02-05 09:38:43,1.4355,25.06
2025-02-05 09:38:44,1.4209,25.81
2025-02-05 09:38:45,1.3574,25.81
2025-02-05 09:38:46,1.3477,25.81
2025-02-05 09:38:47,1.3086,25.56
2025-02-05 09:38:48,1.3184,25.56
2025-02-05 09:38:49,1.3525,25.81
2025-02-05 09:38:50,1.3525,25.56
2025-02-05 09:38:51,1.3477,25.56
2025-02-05 09:38:52,1.3623,24.31
2025-02-05 09:38:53,1.3867,25.31
2025-02-05 09:38:54,1.3818,25.56
2025-02-05 09:38:55,1.4795,25.81
2025-02-05 09:38:56,1.4941,26.56
2025-02-05 09:38:57,1.5332,25.56
2025-02-05 09:38:58,1.4941,26.06
2025-02-05 09:38:59,1.4355,25.31
2025-02-05 09:39:00,1.4551,25.31
2025-02-05 09:39:01,1.4307,25.06
2025-02-05 09:39:02,1.5137,25.56
2025-02-05 09:39:03,1.5039,25.06
2025-02-05 09:39:04,1.5234,25.31
2025-02-05 09:39:05,1.5332,25.56
2025-02-05 09:39:06,1.4795,25.31
2025-02-05 09:39:07,1.4453,24.81
2025-02-05 09:39:08,1.5186,25.31
2025-02-05 09:39:09,1.4551,25.56
2025-02-05 09:39:10,1.4258,24.06
2025-02-05 09:39:11,1.46,25.31
2025-02-05 09:39:12,1.4844,25.31
2025-02-05 09:39:13,1.4062,25.31
2025-02-05 09:39:14,1.4014,23.81
2025-02-05 09:39:15,1.3721,25.06
2025-02-05 09:39:16,1.3574,25.31
2025-02-05 09:39:17,1.5283,25.31
2025-02-05 09:39:18,1.5479,25.31
2025-02-05 09:39:19,1.5088,25.31
2025-02-05 09:39:20,1.5039,25.31
2025-02-05 09:39:21,1.4258,25.06
2025-02-05 09:39:22,1.4111,25.06
2025-02-05 09:39:23,1.3916,24.81
2025-02-05 09:39:24,1.4014,24.81
2025-02-05 09:39:25,1.4062,25.06
2025-02-05 09:39:26,1.4746,25.06
2025-02-05 09:39:27,1.4795,25.56
2025-02-05 09:39:28,1.5039,25.31
2025-02-05 09:39:29,1.4307,24.81
2025-02-05 09:39:30,1.4014,24.81
2025-02-05 09:39:31,1.3525,25.56
2025-02-05 09:39:32,1.3818,25.56
2025-02-05 09:39:33,1.4111,25.06
2025-02-05 09:39:34,1.3867,24.81
2025-02-05 09:39:35,1.3721,25.06
2025-02-05 09:39:36,1.3916,24.81
2025-02-05 09:39:37,1.4551,25.31
2025-02-05 09:39:38,1.4697,25.31
2025-02-05 09:39:39,1.416,25.31
2025-02-05 09:39:40,1.4551,24.81
2025-02-05 09:39:41,1.4209,25.06
2025-02-05 09:39:42,1.4355,25.31
2025-02-05 09:39:43,1.5039,25.06
2025-02-05 09:39:44,1.4795,24.56
2025-02-05 09:39:45,1.4404,23.81
2025-02-05 09:39:46,1.4502,24.56
2025-02-05 09:39:47,1.4551,25.06
2025-02-05 09:39:48,1.4502,25.06
2025-02-05 09:39:49,1.4307,24.31
2025-02-05 09:39:50,1.4795,25.06
2025-02-05 09:39:51,1.4844,25.31
2025-02-05 09:39:52,1.5137,25.06
2025-02-05 09:39:53,1.4746,24.81
2025-02-05 09:39:54,1.5088,24.81
2025-02-05 09:39:55,1.4062,25.06
2025-02-05 09:39:56,1.3867,25.56
2025-02-05 09:39:57,1.4111,24.56
2025-02-05 09:39:58,1.3818,24.81
2025-02-05 09:39:59,1.3574,25.31
2025-02-05 09:40:00,1.4014,25.06
2025-02-05 09:40:01,1.3672,25.06
2025-02-05 09:40:02,1.3867,25.06
2025-02-05 09:40:03,1.3916,25.06
2025-02-05 09:40:04,1.3525,25.31
2025-02-05 09:40:05,1.4697,25.06
2025-02-05 09:40:06,1.416,24.81
2025-02-05 09:40:07,1.4404,24.81
2025-02-05 09:40:08,1.5332,25.06
2025-02-05 09:40:09,1.5283,24.81
2025-02-05 09:40:10,1.4697,25.06
2025-02-05 09:40:11,1.3818,24.81
2025-02-05 09:40:12,1.3867,25.06
2025-02-05 09:40:13,1.4062,24.81
2025-02-05 09:40:14,1.4062,25.06
2025-02-05 09:40:15,1.4502,25.56
2025-02-05 09:40:16,1.4062,25.06
2025-02-05 09:40:17,1.4209,25.06
2025-02-05 09:40:18,1.4258,25.06
2025-02-05 09:40:19,1.4111,25.06
2025-02-05 09:40:20,1.4062,24.81
2025-02-05 09:40:21,1.4404,25.31
2025-02-05 09:40:22,1.3916,25.31
2025-02-05 09:40:23,1.5283,25.06
2025-02-05 09:40:24,1.4355,25.06
2025-02-05 09:40:25,1.4062,25.31
2025-02-05 09:40:26,1.3281,25.06
2025-02-05 09:40:27,1.3916,24.81
2025-02-05 09:40:28,1.4453,25.31
2025-02-05 09:40:29,1.4258,24.81
2025-02-05 09:40:30,1.3184,24.81
2025-02-05 09:40:31,1.3086,25.56
2025-02-05 09:40:32,1.3477,25.06
2025-02-05 09:40:33,1.3525,25.06
2025-02-05 09:40:34,1.3525,25.56
2025-02-05 09:40:35,1.3818,25.06
2025-02-05 09:40:36,1.4014,24.06
2025-02-05 09:40:37,1.4404,25.31
2025-02-05 09:40:38,1.4502,25.06
2025-02-05 09:40:39,1.3379,25.56
2025-02-05 09:40:40,1.3721,25.31
2025-02-05 09:40:41,1.377,25.31
2025-02-05 09:40:42,1.4014,24.81
2025-02-05 09:40:43,1.3623,25.56
2025-02-05 09:40:44,1.3428,25.31
2025-02-05 09:40:45,1.3135,25.31
2025-02-05 09:40:46,1.3477,25.06
2025-02-05 09:40:47,1.3916,25.31
2025-02-05 09:40:48,1.3232,25.31
2025-02-05 09:40:49,1.3184,25.06
2025-02-05 09:40:50,1.3477,25.56
2025-02-05 09:40:51,1.3721,25.31
2025-02-05 09:40:52,1.3379,25.31
2025-02-05 09:40:53,1.377,25.81
2025-02-05 09:40:54,1.333,25.31
2025-02-05 09:40:55,1.3672,25.31
2025-02-05 09:40:56,1.3916,25.31
2025-02-05 09:40:57,1.3965,25.31
2025-02-05 09:40:58,1.3965,24.56
2025-02-05 09:40:59,1.4111,25.06
2025-02-05 09:41:00,1.3721,25.31
2025-02-05 09:41:01,1.4062,25.31
2025-02-05 09:41:02,1.4307,25.31
2025-02-05 09:41:03,1.4062,25.06
2025-02-05 09:41:04,1.4111,25.31
2025-02-05 09:41:05,1.3916,25.31
2025-02-05 09:41:06,1.3525,25.31
2025-02-05 09:41:07,1.3477,25.31
2025-02-05 09:41:08,1.3184,24.56
2025-02-05 09:41:09,1.3525,25.31
2025-02-05 09:41:10,1.3818,25.31
2025-02-05 09:41:11,1.3428,25.06
2025-02-05 09:41:12,1.3721,25.31
2025-02-05 09:41:13,1.3574,25.81
2025-02-05 09:41:14,1.3379,24.81
2025-02-05 09:41:15,1.333,25.06
2025-02-05 09:41:16,1.3916,25.06
2025-02-05 09:41:17,1.4111,25.06
2025-02-05 09:41:18,1.4258,25.31
2025-02-05 09:41:19,1.4209,25.56
2025-02-05 09:41:20,1.4014,25.06
2025-02-05 09:41:21,1.2988,25.06
2025-02-05 09:41:22,1.4258,25.31
2025-02-05 09:41:23,1.3623,25.06
2025-02-05 09:41:24,1.3867,25.56
2025-02-05 09:41:25,1.4111,26.06
2025-02-05 09:41:26,1.4209,25.06
2025-02-05 09:41:27,1.3574,24.81
2025-02-05 09:41:28,1.3574,25.06
2025-02-05 09:41:29,1.4307,25.31
2025-02-05 09:41:30,1.4355,25.31
2025-02-05 09:41:31,1.3867,24.31
2025-02-05 09:41:32,1.3379,25.06
2025-02-05 09:41:33,1.2842,25.31
2025-02-05 09:41:34,1.4307,25.06
2025-02-05 09:41:35,1.3818,25.31
2025-02-05 09:41:36,1.4355,26.06
2025-02-05 09:41:37,1.4648,25.31
2025-02-05 09:41:38,1.4307,25.56
2025-02-05 09:41:39,1.4453,25.06
2025-02-05 09:41:40,1.3916,25.06
2025-02-05 09:41:41,1.3721,25.06
2025-02-05 09:41:42,1.3721,25.06
2025-02-05 09:41:43,1.416,25.31
2025-02-05 09:41:44,1.4209,25.06
2025-02-05 09:41:45,1.4209,25.81
2025-02-05 09:41:46,1.416,25.06
2025-02-05 09:41:47,1.4062,25.06
2025-02-05 09:41:48,1.377,25.06
2025-02-05 09:41:49,1.3232,25.31
2025-02-05 09:41:50,1.3574,25.06
2025-02-05 09:41:51,1.3574,25.31
2025-02-05 09:41:52,1.3281,25.06
2025-02-05 09:41:53,1.3428,25.31
2025-02-05 09:41:54,1.3965,26.81
2025-02-05 09:41:55,1.3965,25.06
2025-02-05 09:41:56,1.4111,25.31
2025-02-05 09:41:57,1.4502,25.31
2025-02-05 09:41:58,1.3574,25.31
2025-02-05 09:41:59,1.3672,25.31
2025-02-05 09:42:00,1.3525,25.06
2025-02-05 09:42:01,1.3721,25.31
2025-02-05 09:42:02,1.3623,25.31
2025-02-05 09:42:03,1.3037,24.81
2025-02-05 09:42:04,1.2695,25.31
2025-02-05 09:42:05,1.2695,25.06
2025-02-05 09:42:06,1.3232,25.31
2025-02-05 09:42:07,1.377,25.31
2025-02-05 09:42:08,1.3525,25.31
2025-02-05 09:42:09,1.3428,25.31
2025-02-05 09:42:10,1.377,24.81
2025-02-05 09:42:11,1.3818,24.56
2025-02-05 09:42:12,1.3721,25.56
2025-02-05 09:42:13,1.3623,25.31
2025-02-05 09:42:14,1.3281,25.31
2025-02-05 09:42:15,1.3623,25.31
2025-02-05 09:42:16,1.4307,25.31
2025-02-05 09:42:17,1.4307,25.31
2025-02-05 09:42:18,1.4355,25.81
2025-02-05 09:42:19,1.4453,25.56
2025-02-05 09:42:20,1.4258,24.31
2025-02-05 09:42:21,1.4404,25.06
2025-02-05 09:42:22,1.4551,25.56
2025-02-05 09:42:23,1.4893,25.31
2025-02-05 09:42:24,1.4551,24.81
2025-02-05 09:42:25,1.4502,24.56
2025-02-05 09:42:26,1.46,25.06
2025-02-05 09:42:27,1.4648,25.06
2025-02-05 09:42:28,1.4209,25.31
2025-02-05 09:42:29,1.4307,25.06
2025-02-05 09:42:30,1.4258,25.31
2025-02-05 09:42:31,1.4111,25.06
2025-02-05 09:42:32,1.3721,24.56
2025-02-05 09:42:33,1.3672,26.06
2025-02-05 09:42:34,1.4062,25.31
2025-02-05 09:42:35,1.3916,25.06
2025-02-05 09:42:36,1.3623,25.06
2025-02-05 09:42:37,1.3721,25.06
2025-02-05 09:42:38,1.4062,25.06
2025-02-05 09:42:39,1.377,25.31
2025-02-05 09:42:40,1.4062,24.56
2025-02-05 09:42:41,1.3965,24.56
2025-02-05 09:42:42,1.3379,24.56
2025-02-05 09:42:43,1.3721,24.56
2025-02-05 09:42:44,1.4209,25.06
2025-02-05 09:42:45,1.4258,25.06
2025-02-05 09:42:46,1.377,25.06
2025-02-05 09:42:47,1.3818,24.56
2025-02-05 09:42:48,1.3428,25.31
2025-02-05 09:42:49,1.3477,24.81
2025-02-05 09:42:50,1.3721,25.31
2025-02-05 09:42:51,1.3184,25.31
2025-02-05 09:42:52,1.333,25.31
2025-02-05 09:42:53,1.4014,25.06
2025-02-05 09:42:54,1.4111,25.31
2025-02-05 09:42:55,1.4258,25.56
2025-02-05 09:42:56,1.3574,25.31
2025-02-05 09:42:57,1.3721,24.81
2025-02-05 09:42:58,1.3037,25.31
2025-02-05 09:42:59,1.3135,25.31
2025-02-05 09:43:00,1.3281,25.31
2025-02-05 09:43:01,1.333,25.56
2025-02-05 09:43:02,1.2988,25.31
2025-02-05 09:43:03,1.3574,25.31
2025-02-05 09:43:04,1.3574,25.56
2025-02-05 09:43:05,1.3281,25.31
2025-02-05 09:43:06,1.3623,25.56
2025-02-05 09:43:07,1.3721,25.06
2025-02-05 09:43:08,1.3818,25.31
2025-02-05 09:43:09,1.377,27.06
2025-02-05 09:43:10,1.3672,25.31
2025-02-05 09:43:11,1.3525,25.31
2025-02-05 09:43:12,1.333,25.31
2025-02-05 09:43:13,1.2988,25.06
2025-02-05 09:43:14,1.3037,25.06
2025-02-05 09:43:15,1.2549,25.31
2025-02-05 09:43:16,1.2646,25.06
2025-02-05 09:43:17,1.2793,25.06
2025-02-05 09:43:18,1.4014,25.31
2025-02-05 09:43:19,1.3916,25.81
2025-02-05 09:43:20,1.4453,24.81
2025-02-05 09:43:21,1.3525,25.31
2025-02-05 09:43:22,1.3965,27.81
2025-02-05 09:43:23,1.4062,25.31
2025-02-05 09:43:24,1.4502,25.31
2025-02-05 09:43:25,1.4111,25.56
2025-02-05 09:43:26,1.3623,25.31
2025-02-05 09:43:27,1.3428,25.31
2025-02-05 09:43:28,1.333,28.32
2025-02-05 09:43:29,1.3477,25.06
2025-02-05 09:43:30,1.3574,25.06
2025-02-05 09:43:31,1.2988,25.31
2025-02-05 09:43:32,1.2988,25.31
2025-02-05 09:43:33,1.2988,26.06
2025-02-05 09:43:34,1.4209,25.56
2025-02-05 09:43:35,1.4355,25.31
2025-02-05 09:43:36,1.3721,25.31
2025-02-05 09:43:37,1.3965,25.56
2025-02-05 09:43:38,1.3379,25.56
2025-02-05 09:43:39,1.3574,25.06
2025-02-05 09:43:40,1.4111,25.81
2025-02-05 09:43:41,1.4258,26.06
2025-02-05 09:43:42,1.416,25.06
2025-02-05 09:43:43,1.4014,25.31
2025-02-05 09:43:44,1.4062,28.57
2025-02-05 09:43:45,1.3965,25.56
2025-02-05 09:43:46,1.3623,25.31
2025-02-05 09:43:47,1.3623,25.31
2025-02-05 09:43:48,1.3525,25.06
2025-02-05 09:43:49,1.3232,25.06
2025-02-05 09:43:50,1.3428,25.31
2025-02-05 09:43:51,1.333,24.81
2025-02-05 09:43:52,1.3477,25.06
2025-02-05 09:43:53,1.3379,25.06
2025-02-05 09:43:54,1.3574,25.06
2025-02-05 09:43:55,1.333,25.06
2025-02-05 09:43:56,1.3379,25.06
2025-02-05 09:43:57,1.3184,25.06
2025-02-05 09:43:58,1.3135,25.06
2025-02-05 09:43:59,1.3037,24.56
2025-02-05 09:44:00,1.2988,24.56
2025-02-05 09:44:01,1.3672,25.06
2025-02-05 09:44:02,1.333,24.81
2025-02-05 09:44:03,1.3818,25.06
2025-02-05 09:44:04,1.3965,24.81
2025-02-05 09:44:05,1.4307,24.06
2025-02-05 09:44:06,1.4551,25.06
2025-02-05 09:44:07,1.46,25.06
2025-02-05 09:44:08,1.4307,24.81
2025-02-05 09:44:09,1.4258,24.81
2025-02-05 09:44:10,1.3916,24.81
2025-02-05 09:44:11,1.4014,25.56
2025-02-05 09:44:12,1.4111,25.31
2025-02-05 09:44:13,1.416,24.56
2025-02-05 09:44:14,1.4307,25.06
2025-02-05 09:44:15,1.3721,25.06
2025-02-05 09:44:16,1.3184,25.06
2025-02-05 09:44:17,1.2988,25.06
2025-02-05 09:44:18,1.2793,24.81
2025-02-05 09:44:19,1.2598,25.06
2025-02-05 09:44:20,1.2646,25.31
2025-02-05 09:44:21,1.3281,25.56
2025-02-05 09:44:22,1.333,25.31
2025-02-05 09:44:23,1.3721,25.31
2025-02-05 09:44:24,1.3916,25.31
2025-02-05 09:44:25,1.3428,25.31
2025-02-05 09:44:26,1.2891,25.56
2025-02-05 09:44:27,1.2793,25.56
2025-02-05 09:44:28,1.3232,25.56
2025-02-05 09:44:29,1.3232,25.31
2025-02-05 09:44:30,1.2793,24.06
2025-02-05 09:44:31,1.3184,25.31
2025-02-05 09:44:32,1.3379,25.31
2025-02-05 09:44:33,1.3623,25.56
2025-02-05 09:44:34,1.3672,25.31
2025-02-05 09:44:35,1.3525,25.56
2025-02-05 09:44:36,1.3525,25.31
2025-02-05 09:44:37,1.3574,25.81
2025-02-05 09:44:38,1.333,25.56
2025-02-05 09:44:39,1.3037,25.56
2025-02-05 09:44:40,1.2695,25.31
2025-02-05 09:44:41,1.3379,26.31
2025-02-05 09:44:42,1.3281,25.56
2025-02-05 09:44:43,1.377,25.81
2025-02-05 09:44:44,1.4258,26.81
2025-02-05 09:44:45,1.4453,25.31
2025-02-05 09:44:46,1.46,25.81
2025-02-05 09:44:47,1.4453,25.56
2025-02-05 09:44:48,1.4697,25.81
2025-02-05 09:44:49,1.4355,25.56
2025-02-05 09:44:50,1.4404,25.56
2025-02-05 09:44:51,1.4648,25.56
2025-02-05 09:44:52,1.4893,25.56
2025-02-05 09:44:53,1.5137,25.56
2025-02-05 09:44:54,1.4893,25.31
2025-02-05 09:44:55,1.4795,25.06
2025-02-05 09:44:56,1.4648,25.56
2025-02-05 09:44:57,1.4551,25.81
2025-02-05 09:44:58,1.4697,23.56
2025-02-05 09:44:59,1.499,25.56
2025-02-05 09:45:00,1.46,25.81
2025-02-05 09:45:01,1.4307,25.56
2025-02-05 09:45:02,1.4014,25.56
2025-02-05 09:45:03,1.4258,25.56
2025-02-05 09:45:04,1.4307,25.31
2025-02-05 09:45:05,1.4502,25.31
2025-02-05 09:45:06,1.4111,25.81
2025-02-05 09:45:07,1.4111,25.56
2025-02-05 09:45:08,1.5234,25.81
2025-02-05 09:45:09,1.4404,25.56
2025-02-05 09:45:10,1.4258,26.06
2025-02-05 09:45:11,1.4355,25.56
2025-02-05 09:45:12,1.499,25.06
2025-02-05 09:45:13,1.4111,25.31
2025-02-05 09:45:14,1.4307,25.06
2025-02-05 09:45:15,1.4453,25.31
2025-02-05 09:45:16,1.4648,25.06
2025-02-05 09:45:17,1.4697,25.31
2025-02-05 09:45:18,1.4795,25.31
2025-02-05 09:45:19,1.4648,25.31
2025-02-05 09:45:20,1.4551,25.06
2025-02-05 09:45:21,1.4941,25.06
2025-02-05 09:45:22,1.4551,24.81
2025-02-05 09:45:23,1.4502,25.31
2025-02-05 09:45:24,1.4258,25.06
2025-02-05 09:45:25,1.4209,25.31
2025-02-05 09:45:26,1.4307,25.81
2025-02-05 09:45:27,1.4209,24.81
2025-02-05 09:45:28,1.3672,25.31
2025-02-05 09:45:29,1.4307,25.06
2025-02-05 09:45:30,1.4355,25.06
2025-02-05 09:45:31,1.4111,25.06
2025-02-05 09:45:32,1.3574,25.81
2025-02-05 09:45:33,1.3867,25.06
2025-02-05 09:45:34,1.4111,25.06
2025-02-05 09:45:35,1.3721,25.06
2025-02-05 09:45:36,1.2988,25.31
2025-02-05 09:45:37,1.3281,24.81
2025-02-05 09:45:38,1.3818,25.31
2025-02-05 09:45:39,1.4111,25.06
2025-02-05 09:45:40,1.4209,25.31
2025-02-05 09:45:41,1.4355,25.31
2025-02-05 09:45:42,1.4258,25.31
2025-02-05 09:45:43,1.4111,26.31
2025-02-05 09:45:44,1.4111,25.56
2025-02-05 09:45:45,1.4307,25.56
2025-02-05 09:45:46,1.4453,25.56
2025-02-05 09:45:47,1.4648,25.31
2025-02-05 09:45:48,1.4502,25.31
2025-02-05 09:45:49,1.416,25.06
2025-02-05 09:45:50,1.4307,25.06
2025-02-05 09:45:51,1.416,25.31
2025-02-05 09:45:52,1.3623,25.31
2025-02-05 09:45:53,1.3623,25.31
2025-02-05 09:45:54,1.3574,25.31
2025-02-05 09:45:55,1.3525,25.56
2025-02-05 09:45:56,1.3672,25.06
2025-02-05 09:45:57,1.377,25.56
2025-02-05 09:45:58,1.3867,25.56
2025-02-05 09:45:59,1.3672,26.31
2025-02-05 09:46:00,1.3379,25.06
2025-02-05 09:46:01,1.3184,25.06
2025-02-05 09:46:02,1.3281,25.06
2025-02-05 09:46:03,1.3086,25.06
2025-02-05 09:46:04,1.3281,25.56
2025-02-05 09:46:05,1.3428,25.06
2025-02-05 09:46:06,1.2891,26.31
2025-02-05 09:46:07,1.2451,24.06
2025-02-05 09:46:08,1.2598,25.06
2025-02-05 09:46:09,1.3525,25.56
2025-02-05 09:46:10,1.3037,25.56
2025-02-05 09:46:11,1.2842,25.56
2025-02-05 09:46:12,1.2744,25.81
2025-02-05 09:46:13,1.3037,25.81
2025-02-05 09:46:14,1.2793,25.81
2025-02-05 09:46:15,1.2549,25.56
2025-02-05 09:46:16,1.2402,25.31
2025-02-05 09:46:17,1.2305,25.56
2025-02-05 09:46:18,1.2744,25.56
2025-02-05 09:46:19,1.2939,25.56
2025-02-05 09:46:20,1.2695,26.31
2025-02-05 09:46:21,1.2646,26.31
2025-02-05 09:46:22,1.2646,25.31
2025-02-05 09:46:23,1.25,25.81
2025-02-05 09:46:24,1.3135,24.31
2025-02-05 09:46:25,1.3135,25.06
2025-02-05 09:46:26,1.2988,26.06
2025-02-05 09:46:27,1.3086,25.56
2025-02-05 09:46:28,1.2988,25.06
2025-02-05 09:46:29,1.2695,25.31
2025-02-05 09:46:30,1.3037,25.56
2025-02-05 09:46:31,1.333,25.31
2025-02-05 09:46:32,1.3672,25.56
2025-02-05 09:46:33,1.3721,25.56
2025-02-05 09:46:34,1.3525,25.06
2025-02-05 09:46:35,1.3477,25.31
2025-02-05 09:46:36,1.377,25.31
2025-02-05 09:46:37,1.3721,25.31
2025-02-05 09:46:38,1.3477,25.31
2025-02-05 09:46:39,1.3037,25.06
2025-02-05 09:46:40,1.3867,25.31
2025-02-05 09:46:41,1.3916,25.56
2025-02-05 09:46:42,1.3965,25.06
2025-02-05 09:46:43,1.3721,25.31
2025-02-05 09:46:44,1.3428,25.06
2025-02-05 09:46:45,1.333,25.56
2025-02-05 09:46:46,1.416,25.31
2025-02-05 09:46:47,1.3623,26.06
2025-02-05 09:46:48,1.333,25.06
2025-02-05 09:46:49,1.2598,24.81
